tweet,label 
"الحمد لله على القضا و القدر
",0
"الحمد لله مااكرمك يا الله
",0
"مااكرمك يا ربي يا كريم
",0
"الحمد لله الذى لا يُحمد على مكره سواه
",0
"الحمد لله رب العالمين على عطاه و رضا
",0
"يا رب رضينا و امنا و صدقنا ... فارضينا برضاك عنا .. و اجبر كسر قلوبنا و هون علينا 
",0
"صدقت يا رب إجعلنا راضين بقدرك
",0
"انشاء الله نكون راضين بقضاء الله و لكننا نرجو من الله اللطف فيه
",0
"اللهم اصلح سرى و علانيتى 
",0
"ساعات اللى فى السر هو اللى بيخلى الناس تحبك فى العلن من غير ما يكونوا عارفين الا انهم بيحبوك من غير سبب
",0
"يا رب اللهم اجعلنى خير مما يظنون و اغفر لى ما لا يعلمون
",0
"ربنا يصلح احوالنا يا رب ظاهرا و باطن
",0
"اللهم اجعلنا ممن تنظر اليهم بحب و اشتياق و اجعلنا من عبادك التوابين المخلصين العابدين الحق لدينك و احفظنا و قنا نار وقودها الناس و الحجاره يا رب
",0
"اللهم اجعل سريرتي خير من على نيتي و اجعل على نيتي صالحة
",0
"اللهم احفظني
",0
"اللهم اصلح نفوسنا لما يرضيك عنها
",0
"نحن نحبك في الله و ندعو لك بظهر الغيب
",0
"اللهم اجعلنى خيرا مما يظنون و اغفر لي ما لا يعلمون
",0
"اللهم ارزقنا الاخلاص
",0
"اللهم لا تدع لى ذنبا الا غفرتة . اللهم اصلح لى دينى
",0
"الاخلاص اللهم انا نسالك الاخلاص فى القول و العمل و السر و العلن
",0
"من بغضه رب العالمين لن يحبه احد , قلوب العباد بين اصبعين من اصابع الرحمن
",0
"اللهم احسن خواتيم اعمالنا و اجعل كل اوقاتنا طاعه
",0
"اللهم إنا نعوذ بك من غضبك و نسأللك رضاك
",0
"اللهم ارزقنا السلامة و العافية في ديننا و دنيانا
",0
"من احبه الله  حبب به خلقه
",0
"اللهم اصلح حالي و احفظني و نور قلبي و اجعل طريق الخير طريقي و اجعل عملي خالصا لوجهك الكريم و توب علي و اغفر لي زلاتي
",0
"اللهم أعنا على ذكرك و شكرك و حسن عبادتك
",0
"اللهم اهدنى الى ما تحب و ترضى
",0
"اللهم انك عفو تحب العفو فاعف عنا
",0
"اللهم ارزقني حبك و حب من أحبك و حب عمل يقربني لحبك
",0
"اللهم اغفر لي ما لا يعلمون و اجعلني خيرا مما يظنون
",0
"بارك اللة فيك و نتمنى المزيد من النصائح
",0
"عمل السريرة هو العمل الخالص لله اللهم ارزقنا عمل السريرة
",0
"اللهم اغفر لنا انا كنا ظالمين و ادخلنا الجنة سالمين
",0
"اللهم اصلح حال المسلمين و اجعلهم من الرباتين حتى نحرج مما نحن فيه لانه ان خلصت النوايا صلحت الاعمال
",0
"يا لطيف الله يلطف فينا و يصلحنا ظاهر باطن
",0
"ربنا أصلح أحوالنا
",0
"ما أجمل الحياة برضى الله
",0
"اللهم انا نعوذ بك من الرياء و النفاق
",0
"اللهم لا تكلنا الى انفسنا طرفة عين
",0
"يا مصلح القلوب أصلح أحوالنا
",0
"اللهم أغفر لى و لأمة المسلمين أجمعين
",0
"يا لطيف ألطف بنا
",0
"ربنا يكفينا هذا الشر
",0
"الهم اصلح بنات المسلمين
",0
"اللهم لا تجعلنا من المنافقين
",0
"المسلم الفطن النقي يتصرف بما يرضي الله في السر و العلن نسأل الله عز وجل ان نتبع كل ما يرضيه عنا
",0
"اللهم حسننا و حسن اعمالنا ظاهرا و باطنا و لا تجعلنا نعمل الا ما يرضيك عنا برحمتك يا ارحم الراحمين
",0
"يخفي صنائعه و الله يظهرها
",0
"أجمل شيء مخافة الله تعالى
",0
"ما احلى الوجود بقرب الله
",0
"ان الجميل اذا اخفيته ظهرا
",0
"من يتقي الله يجعل له مخرجا
",0
"اللهم ارنا الحق حقا و ارزقنا اتباعه و ارنا الباطل باطلا و ارزقنا اجتنابه
",0
"اللهم اصلحنا و طهر قلوبنا من النفاق
",0
"تفاءل بالخير تجده
",0
"اللهم نسألك السلامة من مثل هذه الخيبة
",0
"الله يشافيك و يعافيك من كل داء وهامة أخي سيد الوكيل
",0
"كنت أخادع الحيـاة لكي أعيش كما أريد .. لكن الحياة خدعتني و عشت كما هي تريد
",0
"اللهم ارزقنا الاخلاص في القول و العمل و في السر و العلن و في الرخاء و الشده و في العافيه و المرض و عند الابتلاء
",0
"اللهم اني اسألك خشية في السر و العلن
",0
"اللهم اني اسالك اخلاص النية و كرم الطوية
",0
"اللهم قني شر نفسي
",0
"اللهم نقي نفوسنا و أجعلنا لك من المخلصين سرا و جهرا 
",0
"اللهم كما حسنت خَلقنا حَسن أَخلاقِنا 
",0
"اللهم قني عذاب النار و ادخلني جناتك
",0
"أحب الله تعالى و رسوله الكريم
",0
"كن كما أنت و لا تتغير من أجل أحد
",0
"كن مع الله و لا تبالي 
",0
"تفائلوا بالخير تجدوه و اعملوا الصالحات
",0
"اعمل ليومك و غدك و كن متفائلا دائما يا صاحبي
",0
"ما في أحلى من التفائل الواحد بعيش مرتاح
",0
"عيش زي ما بدك و ما ترد على حدا ابدا
",0
"انا بحب كل الناس و بتمنالهم الخير
",0
"اللهم اجعلني مقيم الصلاة و من ذريتي 
",0
"ارضى عني يا رب
",0
"التفائل حلو في الحياة بس الاهم تكون عايش مع ناس متفائلين مش تكون لحالك المتفائل
",0
"لازم كل واحد فينا يفكر بشكل ايجابي و يبعد عنه السلبيات
",0
"البيت اللي فيه فرح و سعادة دايما بكون متفائل و سعيد بحاضره و مستقبله
",0
"انا دايما فرحان و مش سائل بالدنيا و الحمد لله
",0
"اهم اشي اكون مبسوط
",0
"بلا هم و بلا وجع راس خليك رايق دايما
",0
"انبسط يا عم و افرح
",0
"انت مو انت و انت جوعان كل شوكولاته و افرح
",0
"الله يكثر الافراح
",0
"قصة جميلة و مهمة جدا
",0
"ان الله على كل شيء قدير
",0
"بسمه امل امس كانت محتاجه توضيح اكتر لان بعض الناس خلطت بينها و بين الواسطه 
",0
"اكرمك الله يا استاذي الفاضل 
",0
"و نرجو لك دوام الخير و المحبة من الله و من الناس
",0
"حلمي أن أكون مثل سوشي
",0
"ما أجمل الصبر و الإصرار
",0
"قصة فى منتهى الروعة
",0
"فعلا ان الطموح هو سر النجاح
",0
"حلو الشخص يكون عنده هدف و يشتغل عليه لكن الدراسه شئ ضروري .. 
",0
"طموح الانسان يدفه لتحقيق اهدافه يا رت شببنا ما يقولن فات الوقت و الله يوفق من يشاء
",0
"صراحة الارادة و القناعة هيا الغنى الاكتفاء
",0
"يا رب يكرمنا بأولادنا و أنا دائما بشجع إبني أن يكون كالجبل الذي لا تهزه الرياح العاتية
",0
"انا بحبك في لله
",0
"ان النجاح يحتاج الي قلبا ثابت و عقلا راشد و طموحا واعد و تحدي كاسر
",0
"أحيانا يكون الفشل دافع للنجاح
",0
"لا يأس مع الحياه
",0
"ما شاء الله على هلتفائل الي عنده
",0
"يرزق من يشاء بغير حساب
",0
"ربنا يباركلك يا أستاذي و يعزك
",0
"لن تموت نفس حتى تستكمل رزقها و أجلها , أبذل الجهد و العرق و توكل على الله و اطمئن فرزقك مضمون
",0
"اللهم ارزقني كما ترزق البغاث 
",0
" اللهم عفوك و رضاك و الجنه 
",0
"عليك بتقوى الله ان كنت غافلاً 
",0
"يأتيك بالأرزاق من حيث لا تدري 
",0
"أللهم ارضنا بما قسمته لنا
",0
"الله يفتح عليك
",0
"و ما من دابة في الأرض و لا طائر يطير بجناحيه الأ على الله رزقه
",0
"اللهم اكفنا بحلالك عن حرامك
",0
"توكلت عليك يا الله
",0
"اللهم ان كان رزقي بعيدا فقربه لي و ان كان قريبا فيسره لي وان كان كثيرا فبارك لي فيه
",0
"اللهم لا اعتراض على حكمك و ارزقنا انت خير الرازقين
",0
"دعاء جميل ماشاء الله
",0
"اللهم ارزقنا رزقا حلالا
",0
"سبحان الله و له فى خلقه شؤون
",0
"الله اكبر و ما من دابتن الا على الله رزقه
",0
"اللهم انا نسالك رزقا حلال طيبا مباركا يعيننا علي طاعتك
",0
"سبحانك ربي اني كنت من الضالمين
",0
"يا رب يا خير الرازقين ارزق أهل سوريا و جميع المسلمين النصر و الثبات و التقوى
",0
"اللهم ارزقنا كما ترزق البغاث تسلميلي هنوده حلوه كثير الله يفتح عليكي و يهدينا و اياكي
",0
"اللهم اكثر من امثالك يا دكتور عمرو و الله نفسنا تشرفنا فى مسجد الصديق بشرتون هليوبوليس
",0
"يا من يرزق النعاب في عشّه .. هيّء لنا مقادير 
",0
"اشهد الله اني احبك فى الله و ادعوا ان نحشر مع حبيبنا و امامنا محمد صلى الله عليه و سلم فى الجنة امين
",0
"السعي وراء الرزق عبادة و جهاد
",0
"حلوه قوي يا د.عمرو و لو كل واحد تيقن من هذه القصه لن يوجد حاسد و لا ظالم و لا متواكل اللهم ارزقنا رزقا حلال طيبا اللهم آمين
",0
"اللهم ازرقنا رزق حلالا تغننا به عن حرامك , سبحان القادر المقتدر بيده ملكوت كل شيء
",0
"اللهم ارزقنا العمل الصالح و الزريه الصالحه و ارزقنا يا الله حسن الخاتمه
",0
"ربنا يكرمك يا دكتور
",0
"يا رب كن لي وكيل
",0
"سبحان الله مالك السموات و الارض
",0
"سبحان الله.. اللهم أرزقنا الطمأنينة و اليقين
",0
"هو رحيم بكل شىء في الكون هو الخالق فلابد ان يرزق مخلوقاته
",0
"و يرزقكم من حيث لا تعلمون
",0
"اطمئن يا قلبى فرزقى لا ياخذة غيرى
",0
"يا صاحب الفرج 
",0
"يا عالي بلا درج
",0
"يا من شق البحر لموسى حتى خرج
",0
"أخرج أهل سوريا من الضيق إلى الفرج
",0
"ما ارحمك يا ربى بخلقك سبحانك يا حبيبى يا الله
",0
"اللهم ارزقنا من خيري الدنيا و الآخرة و ارزقنا حسن الخاتمة و ارزقنا الفردوس الأعلى مع من نحب و ارزقنا لذة النظر إلى وجهك الكريم
",0
"ان الله هو الرزاق دو القوة المتين
",0
"الله يزيدك من العلم ما تنتفع به الامه
",0
"الحمد لله على نعمة الإسلام
",0
"الحمد لله على نعمه التي لا تحصى الحمد لله الذي تكفل برزقي الحمد لله لانه رب يستحق الحمد على السراء و الضراء
",0
"اللهم اغننا بحلالك عن حرامك و اغننا بفضلك عمن سواك
",0
"سبحان الله قادر على كل شىء
",0
"سبحانك ربنا الواحد الأحد لا شريك لك تحيي و تميت و أنت على كل شيء قدير و صلى الله و سلم على نبينا محمد و على آله و صحبه أجمعين.
",0
"سبحان الله ان الله يرزق الدوده في جوف البحر
",0
"أن الله لا يتخل عن عباده أبدا
",0
"سبحان الله خالق السماوات و الأرض
",0
"سبحان الله و بحمده عدد خلقه و رضى نفسه و زنة عرشه و مداد كلماته
",0
"انا بدأت و اتحرك و شاركت بفكرة ستغير الكثير من واقعن
",0
"تسلم انت و افكارك
",0
"تحفة
",0
"يجب دائما أن نعتني بالورود لكي تكبر
",0
"رائعين يا مصريين
",0
"ربنا يحميك
",0
"يُسعدنِي وُجودُكمْ بِالصَفْحَة 
",0
"شَارِكُونآ الخَيرْ 
",0
"عندك حق أنت أمل جميل و مشرق
",0
"يا رب يتقبل منا و الله العقل مو فاضي و القلب مكسور
",0
"مطلوب نصيحه منك لكي نستحضر الخشوع
",0
"استاذ عمرو يا ريت شوية تركيز على اخوتنا في بورما انهم يتعرضوا لحرب اباده حقيقيه
",0
"يا رب بلغنا رمضان و أنت راضي عنا 
",0
"الخشوع أمر مهم جــدا في الصلاة
",0
"ان شاء الله يتقبل الله صلاتنا و يزيد في صلاتنا الخشوع
",0
"جزاك الله كل خير دكتور عمرو و ربنا يتقبل منا و منكم سائر الاعمال 
",0
"كل شخص فينا بيتمنى الخشوع في صلاته يا رب يتقبل صلاتنا و صيامنا
",0
" نسأل الله العفو و العافية
",0
"اللهم ثبتنا على قيام الليل في رمضان
",0
"الحمد لله نامل من الله ان يمن علينا بالهدايه
",0
"يا رب إجعلنا من الصالحين
",0
"صار بدها بطارية التقوى شحن
",0
"الخشوع إحساس جميل جد أمام الله القلب يحب و الدمع صافي و متعه و بعد الصلاة راحه فائقه أتمنى لكل المسلمين هذا الخشوع
",0
"ماأجمل الحب و الأخوة في الله أن نخاف على بعضنا حتى في علاقتنا مع ربنا شئ رائع جدا 
",0
"نرجو من الله أن يتقبل صلاتنا رغم ما تمر به بلدنا من أزمة صار الواحد خايف على نفسه و مستعجل بصلاته و أنا كلما صليت اعتبرها صلاة مودع فيخشع قلبي و تدمع عيناي
",0
"ليت كل ايام السنة رمضان
",0
"ربنا يبارك فيك
",0
"يا رب اريد تجديد ايماني ساعدني
",0
"انا كل يوم أقول غدا سوف اصلي لكن لا اقدر و انا أدعوا الله دائما ان يهديني .أرجو من من يملك حل مراسلتي.
",0
"صلوا علي من بكي شوقاً لرؤيتنا
",0
"طريق واحد عدم اليئس هو طريق النجاح
",0
"اني احبك في الله
",0
"ربنا يقوينا ويقدرنا
",0
"تبتنا ياربن علي دكرك وشكرك و حسن الخشوع في صلاتك
",0
"اشتاق للصلاه ودائما 
",0
"ايارب يتقبل منا
",0
"اصلي يروح الهم ينشرح صدري ب الصلاة
",0
"ربنا يوفق الجميع علي الخشوع
",0
"اللهم اعنا على ذكرك وشكرك وحسن عبادتك
",0
"ربنا يهديني ويجعلني من الخاشعين والمسلمين اجمعين
",0
"حفظ سور جديدة و تسميعها فى الصلاة يساعد على التركيز
",0
"الحمدلله وربنا يجعلنا من المداومين عليها والخاشعين
",0
"بدعى على طول بأن الله يرزقنى الخشوع 
",0
"ان الله لا يضيع أجر المحسنين
",0
"وسط لا يوجد تركيز
",0
"الحمدلله من كل ضيق اسجد لله احس ان فى اعله مستوا وانسا واتذلل الى الله ليحمينى من فتن الدنيا واحسن منزلى فى الجنه
",0
"يارب يتقبل منا والله العقل مو فاضي والقلب مكسور
",0
"لو نريد الخشوع حقا نطلق الدنيا
",0
"يارب أعيني علي دكرك وشكرك وحسن عبادتك 
",0
"ربي ينعم علينا بنعمة الخشوع 
",0
"بنحاول فى كل مره نكون افضل
",0
"الله يتئبل صلاتنا
",0
"الخشوع هو المرحلة التالية للتركيز والتركيز يأتى بإطالة القراءة والتدبر واطالة الركوع والسجود
",0
"يا رب نستغفرك ونتوب اليك
",0
"نسأل الله تعالى أن تكون بحق أرحنا بها يا بلال و ليس أرحنا منه
",0
"الله يرحمنا برحمته
",0
"الحب في الله شيء جميل جدا 
",0
"الله يتمم افراح الجميع يا رب
",0
"ما في احلى من الفرح 
",0
"اللمة هي احلى اشي بالافراح
",0
"الله يفرح الكل ويجمع بين المتحابين على خير
",0
"بارك الله لكما وبارك عليكما وجمع بينكما على خير
",0
"يا رب ارزقنا الفرح والسعادة 
",0
"الحمد انا متفائلة جدا في كا امور حياتي ورح اضل هيك دائما
",0
"ظني بالله جميل
",0
"الله يستر على بنات المسلمين جميعا
",0
"اللهم ارزق ابناء المسلمين زوجات صالحات وبنات المسلمين ازواج صالحين
",0
"الله لا يحرم حدا من العائلة الدافية والذرية الصالحة
",0
"احلى اشي في الحياة الاستقرار مع زوج صالح
",0
"الله يسعد كل البشر امين يا رب
",0
"يا ريت لو يعملوا دورات قبل الزواج 
",0
"الله يهدي النفوس
",0
"بدي اروح عمرة الله ييسر
",0
"نفسي اروح عمرة واشوف الكعبة
",0
"يا طيبة الخير جينا
",0
"يا طيبة بالروح افتدينا
",0
"والله انت الحبيبة يا طيبة
",0
"ونشوف اغلى الاحبة في الروضة الرحيبة
",0
"الله يرزقها كل مشتهي يا رب
",0
"عمرتنا كانت مميزة جدا ورائعة
",0
"صباح الورد والفل
",0
"صباح السعادة العامرة
",0
"صباحات الانوار 
",0
"صباح العسل 
",0
"صباح الزنبق والفل والياسمين
",0
"صباح الاماني الجميلة المحققة باذن الله
",0
"صباح الخير والفل
",0
"صباح الخيرات والعبادات
",0
"صباح الورد الجوري الحمر والخمري
",0
"صباح الوجه الصبوح 
",0
"صباح كل جميل في هذا الكون
",0
"صباحكم سعادة وعبادة مقبولة ان شاء الله
",0
"يا رب استجب دعائنا وانصر اهلنا في سوريا
",0
"اللهم كن مع اخواننا في سوريا 
",0
"لا تحزن ان الله معك
",0
"لا تحزن الدنيا ما فيها اشي تحزن عليه
",0
"لا تحزن على دنا فانية بل احزن على آخرة باقية
",0
"اعملوا لآخرتكم 
",0
"امتنا ما في زيها 
",0
"شبابنا زي الوردة بس بدهم حدا يدعمهم
",0
"الله اكبر ما احلاكم وما اشجعكم
",0
"يا هيك الشباب يا بلاش
",0
"الله حيهم هالشباب انتوا القدوة
",0
"والله رفعتوا راسنا يا شباب الله يقويكم
",0
"الحمد لله الذي نصرنا نصرا مؤزرا
",0
"ايوه هيك بدنا ياكم يا شباب مش بس لعب وتسلاية
",0
"شبابنا فيهم الخير بس بدهم حدا يرشدهم 
",0
"الله اكبر ولله الحمد
",0
"يااااااااااا الله ما احلاه من خبر والله فرحتوني
",0
"رجعتولنا الفرحة اللي نسيناها
",0
"يا حلالي ويا مالي ايوش هييييييييك لازم من زمان
",0
"الله حيهم ما اكبرهم هالسباب
",0
"ما احسنهم الله يكون معهم
",0
"ياي ما ازكاه هاد الاكل
",0
"ما في احلى من انه الواحد يوكل وينام
",0
"احلى اشي الواحد يوكل بدون ما يطبخ
",0
"نفسي يوم اكل وانا مش مستعجلة
",0
"يميييي شو هالاكلات الزاكبة هاي شهتونا
",0
"يا هيك الاكل يا بلا لش الحكي
",0
"ما الزه شكله بشهي بدييييي
",0
"يا عمي ما في احلى من الاكبل
",0
"والله الكل نعمة كبيرة 
",0
"احمدك ربى على كل ما اعطيت وعلى كل ما منعت
",0
"يارب دعوناك فستجب لنا وحقق لنا ماهو اصلح وافضل لنا
",0
"تحياتي ياشيخ
",0
"نعم صدقت لله درك
",0
"رب كريم
",0
"ونعم.بالله أرحم الراحمين وأنيس المستوحشين
",0
"يا عطاء. يامنان يا اكرم الاكرمين
",0
"لاتنساني من دعائك الصالح شيخنا..
",0
"ماخاب من دعا إلى الله
",0
"اللهم اصلح لنا حالنا
",0
"دربي زدني ثقتا بك فانه لايخيب من وثق بك
",0
"وفقكم الله
",0
"صدقت والله انت تريد وانا اريد والله يفعل ما يريد
",0
"حماك الله من النكد
",0
"حفظ الله ابناء وبنات الأمة جميع
",0
"من كانت له عزيمة لن ييأس ، ومن ابتغى الأجر من الله ثابر، حياكم الله اخي مؤمن
",0
"عن جد انتى ما شاء الله عليكى جزاكى الله كل خير
",0
"فعلا الله يجزيك كل الخير دكتور والله يثبتنا على ديننا
",0
"الله عليك يا شيخ تحفة
",0
"ومن احسن قولاممن دعاالي وعمل صالحاووقال انني من المسلمين، 
",0
"نعم احسنت ، واجبة على كل مسلم وحق لكل مسلم.. فتح الله عليكم
",0
"احسنت و ابدعت و وصفت ما يدور او يجول في راس كل شاب ملتزم و كل فتاه عفيفه نقيه تقيه
",0
"والله اني لاحس بالشفقة علابنات الجامعات 
",0
"ربي يهديهن
",0
"فاظفر بذات الدين تربت يداك
",0
"يارب اهدي بنات وشباب المسلمين الي ما يرضيك عنهم وكفيهم شر فتن الدنيا والاخره
",0
"اللهم استرنا وجميع بنات المسلمين
",0
"مقال رائع والله يهدي بناتنا ياااارب ويرجعهم للصواب 
",0
"بجد موضوع رائع وانا اجد انه مناسب ايضا لهذا الوقت يارب احفظنا من جميع الفتن 
",0
"موضوع اكتر من رآئع ...
",0
"يعطيك العافية 
",0
"نفع الله بك يا دكتور
",0
"ماشاء الله عليكم بجد موضوع مهم جدا والاهم الرقي الرائع في الحوار 
",0
"العفو
",0
"اللهم ارزقنا وإياك الجنه 
",0
"واجعلنا من سكانها
",0
"كلام بليغ اللهم أرزقنا الزوج الصالح من يعرف معني رفقا بالقوارير
",0
"يا سلام على الوفاء اللي اتفقد في عصرنا ويا حسرتاه على الحب الذي بات مجرد كلمات
",0
"إنه غير مسلم ويعرف قلبه الوفاء فكيف حال المسلمين اللهم أرزق بنات المسلمين زوجا طيبا محبا مثله 
",0
"#احسنوا الظن 
",0
"الحب الحقيقي عملة نادرة فعلاً وهو نعمة كبيرة من الله عزوجل
",0
"عظيم هو إسلامنا، 
",0
"طيب الله انفاسك وياسلام لو الشباب او الشابات اذا احبو يحبون كجب شاه جاهان وممتاز محل
",0
"أنا أقدر الاخلاص و الوفاء بشكل كبير 
",0
"ده عمله نادرة...الاخلاق ملهاش علاقه بالدين
",0
"طيب انا عايزه اشوف القصر
",0
"والله اني احبك في الله يا 
",0
"جزاك الله كل خير بسمة أمل رائعة وشيقة جد
",0
"اذا دم البشر أحمر
",0
"فدمك عود مع عنبر
",0
"وكل منهو دنا منك
",0
"يشم الطيب ويتعطر يا دكتور عمر
",0
"الوفاء اصبح شئ نادر يكاد يكون معدوم
",0
"مااجمل الوفاء
",0
"الاسلام ليس فيه رهبانيه
",0
"حلوه اوى
",0
"اللهم ارزقنا زوجا صالحا محبا مثل
",0
"قصه جميله ودايما انا بحب اسمع البرنامج
",0
"اللهم اذقنا حبا رائعا حلالا طاهر
",0
"يا سلام على الوفاء
",0
"قصة رائعه ياريت كل الرجال هيك
",0
"الحب بين الزوجين أوسع أبواب السعادة
",0
"الارواح جنود مجنده من تعارف منها أأتلف ومن تنافر منها اختلف
",0
"هذا هو الحب الاصيل الوفي بكل معنى الوفاء
",0
"الوفاء في غير قلبك ما لقيت
",0
"وان مدحتك بالقصائد ماوفيت
",0
"قصة حقيقية رائعة فيها عبرة لكل زوج وزوجة فيها المودة والرحمة 
",0
"الزمن الجميل 
",0
"على الأقل هناك رجل وفي لإمرأة أحبها وهذا يسعدني
",0
"الحب الان بقى تيك اواى قليل اوى لما نلقى انسان مخلص فى حبه مع ان الحب ده اجمل واسما عاطفة فى الوجود
",0
"إذا غلبك أمر وعجزت عن التعامل معه فكرر ((يا حي يا قيوم برحمتك استغيث))
",0
"ثبتك الله يا أستاذي و نصرك
",0
"من رافق وافق
",0
"هكذا المسلمون
",0
"يالله ما اروع هائولاء الناس
",0
"إنما المؤمنون أخوة
",0
"الله يا ريت كنا في ذاك الزمن
",0
"اتمنى ان يواسينا العرب بمصابنا 
",0
"يا سلام ما أحلى أن يواسي المسلم أخاه  هذه هي أخلاق الإسلام التي أصبحنا نفتقدها يوماً بعد يوم
",0
"اللهم اروقنى من يواسينى فى الدنيا والاخر
",0
"القدوة الحسنة خير من النصيحة
",0
"الهم اجعلنا اخوة في الله واحشرنا مع الصديقين والشهداء والصالحين 
",0
"هاي اخلاق خليلنا الحبيب
",0
"الله الله على اخلاق الصحابه...اصحاب رسول الله
",0
"الله غلى المسلمين فى توادهم وتراحمهم
",0
"اجمل نابلس
",0
"ونعم الصديق
",0
"قال رسولنا الكريم: مثل المؤمنين في توادهم وتراحمهم كالجسد الواحد اذا اشتكى منه عضو تداعى لسائر الجسد بالسهر والحمى
",0
"هاكدا هو دين المحبه الصحيح .. بس للاسف الكثيرين يتبنوه حسب ما يشتهون 
",0
"المواساة والمحبة بكل الامور رمز الاخوة 
",0
"ياريت حدا عم يواسي السوريين بغربتهن للاسف باب رزق جديد للعرب
",0
"الله ايه الجمال ده سبحانك ربي
",0
"حلو كلامك عزيزي
",0
"يا الله عالمواساه يرحم ايام زمان
",0
"ما أجمل ديننا الاسلامي 
",0
"الله ياريت يبقى فى اخلاق كدة فى الوقت دة
",0
"للهم اعنا على ادراك هذا المعنى العظيم يا رب 
",0
"اشداء على الكفار رحماء بينهم
",0
"بارك الله فيك
",0
"يارب اجمع امتك علي دينك يارب وشت اعداء الدين
",0
"المومين الى بعضهم كالبناء الزى يشد بعضة البعض
",0
"اللهم ارزقنا الصحبه الصالحة
",0
"قل لي من تصاحب أقول لك من أنت
",0
"انت يا دكتور خير اخ ربنا يزور عليك
",0
"اصدقاء اوفياء ونتعلم منهم
",0
"يجب على المسلم ان يواسى اخوه فى الاسلام
",0
"ما اروعهم 
",0
"نعم الاخ وما أطيب قلبه
",0
"دخيل عينك يادكتور كلامك ذهب
",0
"اللهم لم شمل جميع المسلمين
",0
"خلق الايثار
",0
"عم الرجال
",0
"برك الله فيك وجعلاهاء في مزان حسناتيك
",0
"اللهم انر قلوب المسلمين و ايقظهم من غفلتهم 
",0
"ضع امنياتكم في سجده انساها وتاكد ان الله لن ينساها ابدا
",0
"والنعم والاخلاق والنعم والصداقه والنعم ف الاخوه
",0
"اللهم رزقنا مكارم الاخلاق
",0
"نعم الصديق الوفى
",0
"هذا هو الدين 
",0
"ايه الاحساس الراقى ده
",0
"انتا عظيم يا راجل
",0
"حياك اللة
",0
"اللهم ارزقنا ان نكون مثلهم
",0
"ياسلام حلوشديد
",0
"دي اخلاق السلف الصالح
",0
"ما اجمل الاخاء
",0
"الحمد لله على نعمة الإسلام
",0
"هادي الاخوة الصادقة
",0
"قول يارب وخذ قرار 
",0
"اللهم اكفني بحلالك عن حرامك واغنني بفضلك عمن سواك 
",0
"فوق من اللي انت فيه ربك دايما جمبك لو ناديتو هتلاقيه ..جايز ده اختبار ركز فالاجابه وقول يارب وخد قرار  
",0
"كلنا ما انتصرنا على نفسنا وعلى الحاجة ددي إلي متعبتنا ومبعدتنا عن الله .، 
",0
"والله الرساله دي جاتلي في وقتها قولت اكيد ربنا بعتهالي  الحمد لله وخات القرار 
",0
"الحمد لله الذي هدانا لهذا...""
",0
"للهم أملأ قلبي بحبك وحب نبيك وحب كل عمل يقربني إلي حبك
",0
"اللهم إني أستغفرك من كل الذنوب والمعاصي وأتوب إليك
",0
"تركنا الحرام من اجل ربنا حبيبنا ووالله سيعوضنا خيرا 
",0
"اترك ما تهوى لاجل من تخشى 
",0
"يارب أخرجنا من ذل المعصيه إلي عز الطاعه
",0
"والحاجة الي انت بتحبها دي هي مش اكتر من حاجة زينها الشيطان واقنعك بحلاوتها بس هتندم بعدين
",0
"سلمت امري ل ربي عالمين رغم البعد احس ان ربنا رح يكتب ويجمعنا ويكون نصيبي 
",0
"مافى أجمل من قوله يارب ومن يتجه الى الله عز وجل لن يتركه الله ابدا
",0
"كل شئ في حب الله تهون وحب ربنا أقوى بكتير من أى حاجه
",0
"اللهم اعنا ع ترك كل ما لا ترضي 
",0
"ربنا يتوب علينا من المعاصى
",0
"كلام جى فى وقته 
",0
"اللهم اعنى على ترك المعاصى حبا فى نور وجهك
",0
"اللهم اكفني بحلالك عن حرامك واغنني بفضلك عمن سواك يا رب
",0
"قول يارب ادعي كتير انك تكره هذه المعصيه وربنا كريم
",0
"قول يا الله ده عنك مش بعيد متشلش هم ولا تشعر بضيق اقول يالله اهديني ياقلبي عشان اتوب امحي الذنوب واهديلي الطريق
",0
"متخافش يامؤمن قول يارب وحب ربك دة هو اللى خلق النعمة اللى انت متعلق بيها يعنى هو اعظم من النعمة دى وانت عارف كدة
",0
"يا رب خد بياايدينا يااجبرنا ياجبار السموات والارض
",0
"امين يا رب انت شاب زي الفل ما شاء الله عليك
",0
"اللهم إني اسألك صبراً
",0
"اللهم إن كان لي عوض على صبري
",0
"فإجعل اللهم عوضي فيه 
",0
"كلام حلو ومشجع 
",0
"ربنا المستعان ادعولنا ارجوكم
",0
"يا عني علي ذكرك و شكرك و حسن عبادتك
",0
"اللهم امليء قلبي بحبك 
",0
"انا فعلا عملت كده والحمدلله بقيت احسن من غير الحجات الي ربنا خدها مني الحمدلله
",0
"صلآة آلفجر 
",0
"اللهم أنزع من قلبى حب كل شىء لا تحبه
",0
"فوق من اللي أنت فيه ربك دايمًا جنبك
",0
"فعلا ده صحىح مثلا زى سماع الاغانى التى تلهى عن زكر الله لو تركتها لله ىملا الله قلبك بحبه ولاتشغل بالك الا بذكره
",0
"اللهم اهدنا ثم ثبتنا 
",0
"ربنا يقويكى على اخد القرار الصح واحسنى الظن بالله وتوكلى عليه وربنا يقويكى على ضعفك ياااااااااارب ويعدك عن الغلط ده
",0
